area,category_searched,name,address,rating,review_count,website,phone,types,business_status,price_level
"Burari, Delhi",clothing stores,Klub Fox | Burari | Factory Outlet,"Khasra No 348, Burari Village Marg, Maurya Enclave, Baba Colony, Burari, New Delhi, Delhi, 110084, India",4.3,33.0,https://www.klubfox.com/,095825 17077,"clothing_store, store, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",clothing stores,V2 Retail - Sant Nagar,"KHASRA NO, 863/1, Sant Nagar Marg, Parvatiya Anchal, Maurya Enclave, Sant Nagar, Burari, New Delhi, Delhi, 110084, India",3.7,18.0,https://v2retail.com/,081309 07705,"clothing_store, shopping_mall, womens_clothing_store, service, store, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",clothing stores,UV Fashion - Burari,"Ground Floor, Main 100, KH No 1222511, Foota Road, Block B, Sant Nagar, Burari, Delhi, 110084, India",5.0,6.0,,,"clothing_store, store, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",clothing stores,KRAZE Raymond Showroom,"Main Market, opposite Sant Nagar Marg, Block B, Sant Nagar, Burari, Delhi, 110084, India",4.6,29.0,https://www.instagram.com/kraze_couture/,092050 30117,"clothing_store, store, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",clothing stores,Intimissi Lingerie Store Burari,"Shop No. 850, extended lal dora, Maurya Enclave, Sant Nagar, Burari, Delhi, 110084, India",4.8,183.0,https://intimissionline.com/,092127 87310,"clothing_store, store, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",clothing stores,Blue feather new fashion & garments,"main, 25 Feet Rd, Amrit Vihar, Indraprasth Colony, Burari, Delhi, 110084, India",5.0,16.0,,097118 87802,"womens_clothing_store, clothing_store, store, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",clothing stores,Lifestyle Fashion,"KHASRA NO. 19/20 GROUND FLOOR VILLAG BURARI BLK-A-1 AMRIT VIHAR LANDMARK OPPST. JOSI KOUTHI, Amirt Vihar, Nathupura, Burari, Delhi, 110084, India",5.0,5.0,https://lifestyle-fashion.grexa.site/,,"clothing_store, store, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",clothing stores,"Zudio - Burari, Delhi","Khasra No - 738, Landmark, Main Rd, opposite Telephone Exchange 2, Block D, Kamal Pur, Burari, Delhi, 110084, India",4.0,670.0,https://www.zudio.com/,077009 37043,"shopping_mall, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",clothing stores,Shri Keshav Cloths & Readymade Garments,"Unnamed Road, Uttarakhand Enclave, Kaushik Enclave, Shankarpura, Burari, Delhi, 110084, India",4.4,15.0,,098718 51707,"clothing_store, store, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",grocery stores,Rajmandir Hypermarket Burari,"15, Sant Nagar Marg, Block B, Sant Nagar, Burari, Delhi, 110084, India",4.0,1319.0,https://www.rajmandirhypermarket.com/,093112 39211,"grocery_store, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",grocery stores,Max Bazaar,"kh no :830/1/2/2,830/2/2 831/1 extended lal dora village, upkar colony, Sant Nagar, Burari, New Delhi, Delhi, 110084, India",4.2,3199.0,,1800 102 3171,"asian_grocery_store, hypermarket, supermarket, grocery_store, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",grocery stores,Vishal Mega Mart,"MAIN, 100 Feet Rd, opp. BHAGAT COLONY GATE, Block B, Sant Nagar, Burari, New Delhi, Delhi, 110084, India",3.8,7583.0,https://stores.vishalmegamart.com/shopping-mart-burari-north-delhi-30567/home?utm_source=GMB,072178 87901,"hypermarket, supermarket, grocery_store, service, food_store, clothing_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",grocery stores,V-Mart - Delhi-Burari,"Virendar Nagar, Block B, Sant Nagar, 100 feet Road, North, near Axis Bank, Block B, Sant Nagar, Burari, Delhi, 110084, India",4.9,7647.0,https://stores.vmartretail.com/clothing-mart-burari-north-delhi-32949/home,092895 51045,"clothing_store, convenience_store, department_store, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",grocery stores,JR MART,"Labour Chowk, 876, Labour Chowk, Parvatiya Anchal, Block B, Sant Nagar, Burari, Delhi, 110084, India",4.4,76.0,,070111 37350,"supermarket, gift_shop, shopping_mall, grocery_store, home_goods_store, building_materials_store, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",grocery stores,The Family Mart,"D-5,Hardev Nagar ,Burari, Jharoda Burari Marg, Bhagwan Park, Laldora, Jharoda, Jharoda Majra Burari, Delhi, 110084, India",4.2,126.0,,070532 67267,"supermarket, grocery_store, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",grocery stores,Aapka Budget Bazaar,"A1 - Block, Kh.No.19/4, Sant Nagar Extension, West Sant Nagar, Burari, Delhi, 110084, India",4.3,217.0,,,"hypermarket, supermarket, grocery_store, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",grocery stores,Top ten Bazar,"Wazirabad, New Delhi, Delhi, 110084, India",3.9,1614.0,,081300 85308,"grocery_store, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",grocery stores,Kaushalya Mart,"vashisth vihar, Uttrakhand Colony, Kaushik Enclave, Shankarpura, Burari, Delhi, 110084, India",4.2,131.0,,072909 76390,"grocery_store, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",grocery stores,SAVITA store,"Nathu Pura Main Road, road, budh bazaar, Block B, Nathu Pura, Burari, Delhi, 110084, India",4.1,188.0,,093103 74686,"grocery_store, shopping_mall, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",grocery stores,"Baniya Ki Dukan , Burari Sant Nagar","KH NO.777, Landmark Vashistha Dharam Kanta, Vijay Colony, Block B, Sant Nagar, Burari, Delhi, 110084, India",3.8,376.0,http://www.baniyakidukan.com/,098857 56458,"supermarket, grocery_store, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",grocery stores,AAPKA BUDGET BAZAAR (SHALIMAR PALACE BURARI),"KH NO 540, 100, Foota Rd, opp. SHALIMAR PALACE, Data Ram Tyagi Enclave, Block A, Extension Colony, Burari, Delhi, 110084, India",3.8,52.0,,085952 59944,"hypermarket, asian_grocery_store, food_delivery, department_store, supermarket, grocery_store, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",grocery stores,Big rashan bazar,"road 25, Foota Rd, near Khan vatika, Shani Bazar, Shiv Kunj, Sant Nagar, Burari, Delhi, 110084, India",3.9,53.0,,098108 56740,"grocery_store, shopping_mall, food_delivery, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",grocery stores,Manguram Lot Market Manguram Chowk,"House no, 1, Gali Number 4, A-2 Block, Virendar Nagar, Block B, West Sant Nagar, Burari, Delhi, 110084, India",4.3,389.0,,088605 89695,"market, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",grocery stores,Arora Store,"Main Market, 25 Feet Rd, near Khushal chowk, opposite to street 113, Parvatiya Anchal, Satya Vihar, Sant Nagar, Burari, Delhi, 110084, India",3.9,205.0,https://arorastore.com/,099104 48961,"general_store, food_delivery, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",grocery stores,Jindal store,"Shani bazar 25foota road, 110084, Amrit Vihar, Indraprasth Colony, Burari, Delhi, 110084, India",4.3,158.0,,,"general_store, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",grocery stores,Supermarket,"Budh Bazar, Block C, Nathupura, Burari, Delhi, 110084, India",4.3,66.0,,085100 00974,"supermarket, grocery_store, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",grocery stores,MUNAFA BAZAR,"Wazirabad, Delhi, 110084, India",3.9,820.0,http://munafabazar.com/,095827 64350,"discount_supermarket, shopping_mall, supermarket, grocery_store, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",grocery stores,Uttrakhand Enclave Part - 1,"1, Nathupura Rd, Uttrakhand Colony, Kaushik Enclave, Extension Colony, Burari, Delhi, 110084, India",4.0,323.0,,,"grocery_store, supermarket, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",grocery stores,Market Basket 11,"775, 100 Feet Rd, Vijay Colony, Block B, Sant Nagar, Burari, Delhi, 110084, India",3.8,8.0,,,"grocery_store, food_store, store, food, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",electronics shops,VIJAY SALES - BURARI,"Khasra No 777/2, near Baniya Ki Dukan, Vijay Colony, Block B, Sant Nagar, Burari, New Delhi, Delhi, 110084, India",4.8,3923.0,https://stores.vijaysales.com/vijay-sales-burari-electronics-retail-and-repair-shop-burari-new-delhi-300816/Home?utm_source=locator&utm_medium=googleplaces,011 4226 2288,"electronics_store, store, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",electronics shops,Hariom Electronics - Burari,"122/14, 100 Feet Rd, opposite Vishal Mega Mart, Virendar Nagar, Block B, Sant Nagar, Burari, Delhi, 110084, India",4.8,2173.0,https://hariomretail.com/,088009 88533,"store, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",electronics shops,Sanjay Electronics,"691/1, 100 Feet Rd, Conductor Colony, Sant Nagar, Burari, Delhi, 110084, India",4.3,58.0,,095827 57995,"electronics_store, store, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",electronics shops,Vardhman Electronics | Burari | New Delhi,"Khasra No. 795, Extended Lal Dora, Village, Burari, New Delhi-110034, Vijay Colony, Block B, Sant Nagar, Burari, Delhi, 110084, India",4.5,53.0,https://www.vardhmanelectronics.in/,,"electronics_store, building_materials_store, home_goods_store, cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",electronics shops,Jwala Electricals,"kh no-876/2, labour chowk, adjoining icici bank, Block B, Sant Nagar, Burari, Delhi, 110084, India",3.5,210.0,,,"electronics_store, store, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",electronics shops,Shri Shyam Electronics,"Shop No, A B, 41 Feet Rd, Virendar Nagar, Block B, Sant Nagar, Burari, New Delhi, Delhi, 110084, India",4.8,36.0,,088826 47712,"electronics_store, store, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",electronics shops,Krishna Electronics,"A, 60, Sant Nagar Marg, A-2 Block, virendar nagar, West Sant Nagar, Burari, New Delhi, Delhi, 110084, India",4.7,90.0,,095603 83265,"point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",electronics shops,Rohini Electronics & Electricals,"Main, 25 Foot Road, Vashist vihar, near D.V.S public school, Uttarakhand Enclave, A Block, Shankarpura, Burari, Delhi, 110084, India",4.7,52.0,https://www.facebook.com/dushyant.bhardwaj.581525?mibextid=wwXIfr&mibextid=wwXIfr,096505 18767,"wholesaler, supplier, manufacturer, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",electronics shops,PARTIKSHA ELECTRONICS,"Shukar Bazar Road, Pradhan Enclave, Salempur Majra, Burari, Delhi, 110084, India",5.0,40.0,,088007 94041,"electronics_store, store, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",electronics shops,Hariom Electronics - Burari (Kaushik Enclave),"Basement Floor, Khasra No. 37/20, Block A, Kaushik Enclave, Indraprasth Colony, Burari, New Delhi, Delhi, 110084, India",4.8,606.0,https://hariomretail.com/,098112 86306,"electronics_store, store, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",electronics shops,Mobinex electronics,"Shop No.8, Neelkanth II, Main Road, Maurya Enclave, Sant Nagar, Burari, New Delhi, Delhi, 110084, India",4.5,68.0,,098116 97575,"electronics_store, cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",electronics shops,Rawat Electronics,"K.No.730,Shop, 9, Tomar Colony, near Garg Cycle House, Baba Colony, Burari, Delhi, 110084, India",5.0,25.0,,098684 23309,"electronics_store, store, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",electronics shops,Kartik Gupta Electronics,"Gali no 14, f block, main, Pump House Rd, Tomar Colony, Burari, Burari Garhi, Burari, Delhi, 110084, India",4.8,16.0,,084489 63090,"electronics_store, store, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",electronics shops,Guru Ji Ki Dukan,"A-175 , MANDIR MARG, KAMAL VIHAR, KAMAL PUR, 4, Hans Residential Colony, West Sant Nagar, Burari, New Delhi, Delhi, 110084, India",3.8,243.0,,,"electronics_store, store, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",electronics shops,S.S ELECTRONICS,"kamal vihar, Ablock, ⛉ Gali Number 17, Hans Residential Colony, West Sant Nagar, Burari, Delhi, 110084, India",5.0,296.0,https://sselectronic.shop/,097173 48325,"service, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",electronics shops,Rajdhani Electronics,"Main Mkt, Block B, Sant Nagar, Burari, Delhi, 110084, India",5.0,1.0,,099907 65291,"electronics_store, store, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",electronics shops,Ashish Electronics - Best Electronic Repair Shop in Tomar Colony burari,"GALI NO 6 30 FUTTA ROAD, BLOCK A, H NO 288, North, Tomar Colony, Burari, BURA, Burari, Delhi, 110084, India",4.5,2.0,,080763 28604,"electronics_store, supplier, store, manufacturer, service, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",electronics shops,Gambhir Computers,"Street No, 137/14, 100 Feet Rd, near Muthool Finance Group, Virendar Nagar, Block B, Sant Nagar, Burari, New Delhi, Delhi, 110084, India",4.4,211.0,https://gambhircomputers.com/,092100 13333,"wholesaler, electronics_store, cell_phone_store, store, service, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",electronics shops,Mi Store Burari Jai Shri Shyam Enterprises,"Kh. No.137/14, Front Left Portion, A-2 Block, A2 Block, Sant Nagar, Burari, Delhi, 110084, India",4.2,33.0,,070119 00200,"electronics_store, cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",electronics shops,Morex Electronics,"House no 6 gali no 20, d block, W Kamal Vihar Marg, Swami Dayanand Enclave, Burari, Delhi, 110084, India",5.0,4.0,,092110 07373,"electronics_store, store, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",clinics,Dr Parashar Clinic (Dr L.R Parashar),"Kaushik Enclave, Gali No. 6, near GOVERMENT HOSPITAL, behind Ambai Medical, Block D, A Block, Indraprasth Colony, Burari, Delhi, 110084, India",4.9,71.0,,084408 06096,"medical_clinic, health, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",clinics,HOPE CLINIC,"38-39 BHAGWAN PARK, Hardev Nagar, Jharoda Majra, Jharoda, Burari, Delhi, 110084, India",5.0,38.0,https://hopeclinic.websites.co.in/,084549 94289,"medical_clinic, skin_care_clinic, health, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",clinics,Vanya Health Clinic,"Himgiri Enclave, 03, A-2 Block, Tomur Colony, Mukundpur, Delhi, 110084, India",5.0,42.0,,088260 02383,"doctor, health, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",clinics,Ekta Clinic,"Gali Number 11, Kaushik Enclave, Shankarpura, Burari, Delhi, 110084, India",4.9,25.0,https://ektaclinic.wordpress.com/,092506 63472,"medical_clinic, health, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",clinics,Kaushik Clinic,"G.No.6,Near Main Road,Nathupura,Kaushik Enclave, Q55P+P4Q, A240, Kaushik Enclave Main Rd, Saroop Vihar, A Block, Shankarpura, Burari, Delhi, 110084, India",4.9,11.0,,098111 65406,"medical_clinic, health, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",clinics,Aarogya Dental clinic & Implant center,"Satyam complex, 12/21, 41 Feet Rd, Kamal Vihar, Kamal Pur, Burari, New delhi, Delhi, 110084, India",4.8,185.0,,074668 83630,"hospital, dental_clinic, medical_clinic, educational_institution, health, service, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",clinics,Dr. Nitin Kumar Dev Life Line Clinic (Skin & Hair PRP GFC Clinic ),"Main Road, Vijay Colony, Block B, Kamal Pur, Burari, New Delhi, Delhi, 110084, India",4.7,242.0,http://www.devlifelineclinic.com/,099118 93998,"skin_care_clinic, medical_clinic, doctor, health, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",clinics,Aarogya Clinic,"H, no 28, 28, Gali Number 1, Vill, Jharoda Majra Burari, Delhi, 110084, India",4.9,21.0,,099585 41464,"doctor, medical_clinic, health, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",clinics,Vardaan Diagnostic and Women Care Center,"787, 1, Vijay Colony, Block B, Sant Nagar, Burari, Delhi, 110084, India",4.2,282.0,http://jsdi.al/CqQEh,097116 60472,"hospital, medical_clinic, doctor, health, service, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",clinics,NU LIFE CLINIC & PHYSIOTHERAPY CENTRE | best physiotherapy clinic in burari | physiotherapy center burari,"A-1 Shop no, 01, 41 Feet Rd, Tomar Colony, Burari, Kamal Pur, Burari, New Delhi, Delhi, 110084, India",5.0,44.0,http://www.nulifeclinic.com/,081304 53647,"medical_clinic, health, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",clinics,skin care burari Delhi,"Kamal Vihar, Main, 25 Feet Rd, Hans Residential Colony, Kamal Pur, Burari, New Delhi, Delhi, 110084, India",4.9,78.0,,083830 70550,"medical_clinic, health, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",clinics,Dr Nitin verma (Medi Skin & Laser Clinic- north),"Shop No-9,Neelkanth Apt II ,Main Road, Sant Nagar Marg, Maurya Enclave, Baba Colony, Burari, Delhi, 110084, India",4.7,218.0,http://www.mediskinlaserclinics.com/,088609 43939,"skin_care_clinic, medical_clinic, health, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",clinics,Medlife Hospital,"Kh no 346 Main Road, Laldora, VIllage, Burari, Delhi, 110084, India",3.8,166.0,,093193 60706,"hospital, health, service, point_of_interest, establishment",OPERATIONAL,
"Burari, Delhi",clinics,ONE STOP HEALTHCARE & PATH LAB,"Kaushik Enclave, Bus Stop, 100 Feet Rd, opposite Jai Shree Restaurant, near Government Hospital, Kaushik Enclave, Shankarpura, Burari, Delhi, 110084, India",4.5,77.0,http://onestophealthcarepathlab.in/,099539 71876,"medical_clinic, doctor, health, point_of_interest, establishment",OPERATIONAL,
